T1 - F | 1 | Маркер иниц. срабатывание перехода | Маркер #1
T2 - T | 2812 | Маркер иниц. срабатывание перехода | Маркер #1406
T4 - T | 2812 | Маркер иниц. срабатывание перехода | Маркер #1406
T4 - T | 2813 | Переход завершил работу | Маркер #1406
T2 - T | 2813 | Переход завершил работу | Маркер #1406
T1 - F | 2813 | Маркер иниц. срабатывание перехода | Маркер #1407
T5 - J | 2813 | Маркер иниц. срабатывание перехода | Маркер #1406
T5 - J | 2814 | Переход завершил работу | Маркер #1406
T1 - F | 2814 | Переход завершил работу | Маркер #1407
T2 - T | 2814 | Маркер иниц. срабатывание перехода | Маркер #1407
T4 - T | 2814 | Маркер иниц. срабатывание перехода | Маркер #1407
T4 - T | 2815 | Переход завершил работу | Маркер #1407
T2 - T | 2815 | Переход завершил работу | Маркер #1407
T1 - F | 2815 | Маркер иниц. срабатывание перехода | Маркер #1408
T5 - J | 2815 | Маркер иниц. срабатывание перехода | Маркер #1407
T5 - J | 2816 | Переход завершил работу | Маркер #1407
T1 - F | 2816 | Переход завершил работу | Маркер #1408
T2 - T | 2816 | Маркер иниц. срабатывание перехода | Маркер #1408
T4 - T | 2816 | Маркер иниц. срабатывание перехода | Маркер #1408
T4 - T | 2817 | Переход завершил работу | Маркер #1408
T2 - T | 2817 | Переход завершил работу | Маркер #1408
T1 - F | 2817 | Маркер иниц. срабатывание перехода | Маркер #1409
T5 - J | 2817 | Маркер иниц. срабатывание перехода | Маркер #1408
T5 - J | 2818 | Переход завершил работу | Маркер #1408
T1 - F | 2818 | Переход завершил работу | Маркер #1409
T2 - T | 2818 | Маркер иниц. срабатывание перехода | Маркер #1409
T4 - T | 2818 | Маркер иниц. срабатывание перехода | Маркер #1409
T4 - T | 2819 | Переход завершил работу | Маркер #1409
T2 - T | 2819 | Переход завершил работу | Маркер #1409
T1 - F | 2819 | Маркер иниц. срабатывание перехода | Маркер #1410
T5 - J | 2819 | Маркер иниц. срабатывание перехода | Маркер #1409
T5 - J | 2820 | Переход завершил работу | Маркер #1409
T1 - F | 2820 | Переход завершил работу | Маркер #1410
T2 - T | 2820 | Маркер иниц. срабатывание перехода | Маркер #1410
T4 - T | 2820 | Маркер иниц. срабатывание перехода | Маркер #1410
T4 - T | 2821 | Переход завершил работу | Маркер #1410
T2 - T | 2821 | Переход завершил работу | Маркер #1410
T1 - F | 2821 | Маркер иниц. срабатывание перехода | Маркер #1411
T5 - J | 2821 | Маркер иниц. срабатывание перехода | Маркер #1410
T5 - J | 2822 | Переход завершил работу | Маркер #1410
T1 - F | 2822 | Переход завершил работу | Маркер #1411
T2 - T | 2822 | Маркер иниц. срабатывание перехода | Маркер #1411
T4 - T | 2822 | Маркер иниц. срабатывание перехода | Маркер #1411
T4 - T | 2823 | Переход завершил работу | Маркер #1411
T2 - T | 2823 | Переход завершил работу | Маркер #1411
T1 - F | 2823 | Маркер иниц. срабатывание перехода | Маркер #1412
T5 - J | 2823 | Маркер иниц. срабатывание перехода | Маркер #1411
T5 - J | 2824 | Переход завершил работу | Маркер #1411
T1 - F | 2824 | Переход завершил работу | Маркер #1412
T2 - T | 2824 | Маркер иниц. срабатывание перехода | Маркер #1412
T4 - T | 2824 | Маркер иниц. срабатывание перехода | Маркер #1412
T4 - T | 2825 | Переход завершил работу | Маркер #1412
T2 - T | 2825 | Переход завершил работу | Маркер #1412
T1 - F | 2825 | Маркер иниц. срабатывание перехода | Маркер #1413
T5 - J | 2825 | Маркер иниц. срабатывание перехода | Маркер #1412
